id,pricelist_id/id,applied_on/id,price_category_id/id,categ_id/id,percent_price,min_quantity,price_discount,price_surcharge,compute_price
__setup__.product_pricelist_item_371,__setup__.pricelist_600,2b_product_price_category,specific_product.product_price_category_alh,,12,1,0,0,percentage
__setup__.product_pricelist_item_372,__setup__.pricelist_600,2b_product_price_category,specific_product.product_price_category_ali,,12,1,0,0,percentage
__setup__.product_pricelist_item_373,__setup__.pricelist_600,2b_product_price_category,specific_product.product_price_category_gma,,0,1,0,0,percentage
__setup__.product_pricelist_item_374,__setup__.pricelist_600,2b_product_price_category,specific_product.product_price_category_imp,,0,1,0,0,percentage
__setup__.product_pricelist_item_374E,__setup__.pricelist_600,2_product_category,,specific_data.product_categ_finance,0,1,0,0,percentage
__setup__.product_pricelist_item_375,__setup__.pricelist_17,3_global,,,11.36,1,0,0,percentage
__setup__.product_pricelist_item_376,__setup__.pricelist_17,2b_product_price_category,specific_product.product_price_category_alg,,11.36,1,0,0,percentage
__setup__.product_pricelist_item_377,__setup__.pricelist_17,2b_product_price_category,specific_product.product_price_category_alh,,11.36,1,0,0,percentage
__setup__.product_pricelist_item_378,__setup__.pricelist_17,2b_product_price_category,specific_product.product_price_category_ali,,11.36,1,0,0,percentage
__setup__.product_pricelist_item_379,__setup__.pricelist_17,2b_product_price_category,specific_product.product_price_category_gma,,0,1,0,0,percentage
__setup__.product_pricelist_item_380,__setup__.pricelist_17,2b_product_price_category,specific_product.product_price_category_imp,,0,1,0,0,percentage
__setup__.product_pricelist_item_380E,__setup__.pricelist_17,2_product_category,,specific_data.product_categ_finance,0,1,0,0,percentage
__setup__.product_pricelist_item_381,__setup__.pricelist_113,3_global,,,10.5,1,0,0,percentage
__setup__.product_pricelist_item_382,__setup__.pricelist_113,2b_product_price_category,specific_product.product_price_category_alg,,11.5,1,0,0,percentage
__setup__.product_pricelist_item_383,__setup__.pricelist_113,2b_product_price_category,specific_product.product_price_category_alh,,11.5,1,0,0,percentage
__setup__.product_pricelist_item_384,__setup__.pricelist_113,2b_product_price_category,specific_product.product_price_category_ali,,11.5,1,0,0,percentage
__setup__.product_pricelist_item_385,__setup__.pricelist_113,2b_product_price_category,specific_product.product_price_category_gma,,0,1,0,0,percentage
__setup__.product_pricelist_item_386,__setup__.pricelist_113,2b_product_price_category,specific_product.product_price_category_imp,,0,1,0,0,percentage
__setup__.product_pricelist_item_386E,__setup__.pricelist_113,2_product_category,,specific_data.product_categ_finance,0,1,0,0,percentage
__setup__.product_pricelist_item_387,__setup__.pricelist_223,3_global,,,13.1,1,0,0,percentage
__setup__.product_pricelist_item_388,__setup__.pricelist_223,2b_product_price_category,specific_product.product_price_category_alg,,13.1,1,0,0,percentage
__setup__.product_pricelist_item_389,__setup__.pricelist_223,2b_product_price_category,specific_product.product_price_category_alh,,13.1,1,0,0,percentage
__setup__.product_pricelist_item_390,__setup__.pricelist_223,2b_product_price_category,specific_product.product_price_category_ali,,13.1,1,0,0,percentage
__setup__.product_pricelist_item_391,__setup__.pricelist_223,2b_product_price_category,specific_product.product_price_category_gma,,0,1,0,0,percentage
__setup__.product_pricelist_item_392,__setup__.pricelist_223,2b_product_price_category,specific_product.product_price_category_imp,,0,1,0,0,percentage
__setup__.product_pricelist_item_393,__setup__.pricelist_223,2_product_category,,specific_data.product_categ_finance,0,1,0,0,percentage
