id,bin_location_id/id,product_id/id,location_id/id
__import__.product_stock_bin_4008021,__import__.location_loc_AC14B4,__import__.product_4008021_product_template,stock.stock_location_stock
__import__.product_stock_bin_5219007,__import__.location_loc_AE14B2,__import__.product_5219007_product_template,stock.stock_location_stock
__import__.product_stock_bin_5192761,__import__.location_loc_GBY205,__import__.product_5192761_product_template,stock.stock_location_stock
__import__.product_stock_bin_0660944,__import__.location_loc_GBK105,__import__.product_0660944_product_template,stock.stock_location_stock
__import__.product_stock_bin_0660945,__import__.location_loc_GD14C5,__import__.product_0660945_product_template,stock.stock_location_stock
__import__.product_stock_bin_0660946,__import__.location_loc_GF14F3,__import__.product_0660946_product_template,stock.stock_location_stock
__import__.product_stock_bin_2853299,__import__.location_loc_GGG203,__import__.product_2853299_product_template,stock.stock_location_stock
__import__.product_stock_bin_2690071,__import__.location_loc_GAI110,__import__.product_2690071_product_template,stock.stock_location_stock
__import__.product_stock_bin_1354307,__import__.location_loc_GBM107,__import__.product_1354307_product_template,stock.stock_location_stock
__import__.product_stock_bin_6420010,__import__.location_loc_GL04A1,__import__.product_6420010_product_template,stock.stock_location_stock
__import__.product_stock_bin_7915000,__import__.location_loc_GGE308,__import__.product_7915000_product_template,stock.stock_location_stock
__import__.product_stock_bin_2340453,__import__.location_loc_GF12C5,__import__.product_2340453_product_template,stock.stock_location_stock
__import__.product_stock_bin_2656759,__import__.location_loc_GBY304,__import__.product_2656759_product_template,stock.stock_location_stock
__import__.product_stock_bin_1122118,__import__.location_loc_GBT507,__import__.product_1122118_product_template,stock.stock_location_stock
__import__.product_stock_bin_3016003,__import__.location_loc_GE07G7,__import__.product_3016003_product_template,stock.stock_location_stock
__import__.product_stock_bin_3434453,__import__.location_loc_GGR505,__import__.product_3434453_product_template,stock.stock_location_stock
__import__.product_stock_bin_5270120,__import__.location_loc_GGR201,__import__.product_5270120_product_template,stock.stock_location_stock
__import__.product_stock_bin_2410959,__import__.location_loc_GBX409,__import__.product_2410959_product_template,stock.stock_location_stock
__import__.product_stock_bin_1112622,__import__.location_loc_GBP315,__import__.product_1112622_product_template,stock.stock_location_stock
__import__.product_stock_bin_2761435,__import__.location_loc_GC30A1,__import__.product_2761435_product_template,stock.stock_location_stock
__import__.product_stock_bin_2382729,__import__.location_loc_GGB102,__import__.product_2382729_product_template,stock.stock_location_stock
__import__.product_stock_bin_8044787,__import__.location_loc_GAB120,__import__.product_8044787_product_template,stock.stock_location_stock
__import__.product_stock_bin_2761427,__import__.location_loc_GGM103,__import__.product_2761427_product_template,stock.stock_location_stock
__import__.product_stock_bin_1322031,__import__.location_loc_QA01C3,__import__.product_1322031_product_template,stock.stock_location_stock
__import__.product_stock_bin_3265295,__import__.location_loc_AA10B2,__import__.product_3265295_product_template,stock.stock_location_stock
__import__.product_stock_bin_5821726,__import__.location_loc_AC10A3,__import__.product_5821726_product_template,stock.stock_location_stock
__import__.product_stock_bin_4910036,__import__.location_loc_AF06B6,__import__.product_4910036_product_template,stock.stock_location_stock
__import__.product_stock_bin_1013168,__import__.location_loc_GBF201,__import__.product_1013168_product_template,stock.stock_location_stock
__import__.product_stock_bin_8270104,__import__.location_loc_GGL304,__import__.product_8270104_product_template,stock.stock_location_stock
__import__.product_stock_bin_2251874,__import__.location_loc_QA03D3,__import__.product_2251874_product_template,stock.stock_location_stock
__import__.product_stock_bin_3109634,__import__.location_loc_GD17D6,__import__.product_3109634_product_template,stock.stock_location_stock
__import__.product_stock_bin_2954444,__import__.location_loc_GBM407,__import__.product_2954444_product_template,stock.stock_location_stock
__import__.product_stock_bin_3237765,__import__.location_loc_GD10A1,__import__.product_3237765_product_template,stock.stock_location_stock
__import__.product_stock_bin_5130475,__import__.location_loc_GC23B3,__import__.product_5130475_product_template,stock.stock_location_stock
__import__.product_stock_bin_3129657,__import__.location_loc_GD23D2,__import__.product_3129657_product_template,stock.stock_location_stock
__import__.product_stock_bin_3129723,__import__.location_loc_GD11D1,__import__.product_3129723_product_template,stock.stock_location_stock
__import__.product_stock_bin_4210103,__import__.location_loc_AB12A3,__import__.product_4210103_product_template,stock.stock_location_stock
__import__.product_stock_bin_1013192,__import__.location_loc_GK04A4,__import__.product_1013192_product_template,stock.stock_location_stock
__import__.product_stock_bin_1688811,__import__.location_loc_GK01A2,__import__.product_1688811_product_template,stock.stock_location_stock
__import__.product_stock_bin_0864058,__import__.location_loc_GBD513,__import__.product_0864058_product_template,stock.stock_location_stock
__import__.product_stock_bin_4970045,__import__.location_loc_AG04B5,__import__.product_4970045_product_template,stock.stock_location_stock
__import__.product_stock_bin_5471516,__import__.location_loc_GL14B5,__import__.product_5471516_product_template,stock.stock_location_stock
__import__.product_stock_bin_5471625,__import__.location_loc_GE26A4,__import__.product_5471625_product_template,stock.stock_location_stock
__import__.product_stock_bin_7110020,__import__.location_loc_GBX405,__import__.product_7110020_product_template,stock.stock_location_stock
__import__.product_stock_bin_8007378,__import__.location_loc_GK10B5,__import__.product_8007378_product_template,stock.stock_location_stock
