id,product_id/id,name,life_date,checksum,removal_date,alert_date
__import__.stock_production_lot_KP0D3X4_0616300,__import__.product_0616300,KP0D3X4,2022-01-31 00:00:00,165,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_52612_5967004,__import__.product_5967004,52612,2022-01-31 00:00:00,640,2022-01-01 00:00:00,2021-11-02 00:00:00
__import__.stock_production_lot_04675E_8027820,__import__.product_8027820,04675E,2022-05-19 00:00:00,942,2022-04-19 00:00:00,2022-02-18 00:00:00
__import__.stock_production_lot_K13403B11_6861683,__import__.product_6861683,K13403B11,2022-05-31 00:00:00,342,2022-05-01 00:00:00,2022-03-02 00:00:00
__import__.stock_production_lot_17H02229_1465814,__import__.product_1465814,17H02229,2022-08-31 00:00:00,307,2022-08-01 00:00:00,2022-06-02 00:00:00
__import__.stock_production_lot_KP0CUDE_3595683,__import__.product_3595683,KP0CUDE,2022-11-30 00:00:00,335,2022-10-31 00:00:00,2022-09-01 00:00:00
__import__.stock_production_lot_J7L0764LX_8008260,__import__.product_8008260,J7L0764LX,2022-11-30 00:00:00,427,2022-10-31 00:00:00,2022-09-01 00:00:00
__import__.stock_production_lot_6221711_8021757,__import__.product_8021757,6221711,2022-11-30 00:00:00,537,2022-10-31 00:00:00,2022-09-01 00:00:00
__import__.stock_production_lot_TS18011509_8038315,__import__.product_8038315,TS18011509,2022-12-31 00:00:00,741,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_TS18011525_8038315,__import__.product_8038315,TS18011525,2022-12-31 00:00:00,876,2022-12-01 00:00:00,2022-10-02 00:00:00
__import__.stock_production_lot_J8A0001LX_8008260,__import__.product_8008260,J8A0001LX,2023-01-31 00:00:00,708,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_1801001_5291009,__import__.product_5291009,1801001,2023-01-31 00:00:00,751,2023-01-01 00:00:00,2022-11-02 00:00:00
__import__.stock_production_lot_898901007_5942547,__import__.product_5942547,898901007,2023-02-28 00:00:00,224,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_812_0830216,__import__.product_0830216,812,2023-02-28 00:00:00,480,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_MCK230_8050836,__import__.product_8050836,MCK230,2023-02-28 00:00:00,682,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_KP0CZB9_6260010,__import__.product_6260010,KP0CZB9,2023-02-28 00:00:00,696,2023-01-29 00:00:00,2022-11-30 00:00:00
__import__.stock_production_lot_MEQ880_7140032,__import__.product_7140032,MEQ880,2023-04-30 00:00:00,525,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_ME6493_7143170,__import__.product_7143170,ME6493,2023-04-30 00:00:00,555,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_J8D0826LX_8008337,__import__.product_8008337,J8D0826LX,2023-04-30 00:00:00,677,2023-03-31 00:00:00,2023-01-30 00:00:00
__import__.stock_production_lot_18E13_5760416,__import__.product_5760416,18E13,2023-05-31 00:00:00,445,2023-05-01 00:00:00,2023-03-02 00:00:00
__import__.stock_production_lot_MGZ570_8050842,__import__.product_8050842,MGZ570,2023-05-31 00:00:00,859,2023-05-01 00:00:00,2023-03-02 00:00:00
__import__.stock_production_lot_800405135_0829929,__import__.product_0829929,800405135,2023-06-30 00:00:00,186,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_A4187_5967005,__import__.product_5967005,A4187,2023-06-30 00:00:00,278,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_KP0DB3L_0063784,__import__.product_0063784,KP0DB3L,2023-06-30 00:00:00,478,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_899101000_5992465,__import__.product_5992465,899101000,2023-06-30 00:00:00,635,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_MH6637_5001304,__import__.product_5001304,MH6637,2023-06-30 00:00:00,742,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_898701003_5051041,__import__.product_5051041,898701003,2023-06-30 00:00:00,780,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_801015289_5080102,__import__.product_5080102,801015289,2023-06-30 00:00:00,808,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_53082A_0185967,__import__.product_0185967,53082A,2023-06-30 00:00:00,897,2023-05-31 00:00:00,2023-04-01 00:00:00
__import__.stock_production_lot_824705_7105275,__import__.product_7105275,824705,2023-07-01 00:00:00,282,2023-06-01 00:00:00,2023-04-02 00:00:00
__import__.stock_production_lot_4341807_8290109,__import__.product_8290109,4341807,2023-07-31 00:00:00,501,2023-07-01 00:00:00,2023-05-02 00:00:00
__import__.stock_production_lot_280918FL_8000927,__import__.product_8000927,280918FL,2023-09-28 00:00:00,547,2023-08-29 00:00:00,2023-06-30 00:00:00
__import__.stock_production_lot_807836253_0391946,__import__.product_0391946,807836253,2023-09-30 00:00:00,950,2023-08-31 00:00:00,2023-07-02 00:00:00
__import__.stock_production_lot_ME8DDDP0_8012451,__import__.product_8012451,ME8DDDP0,2023-10-31 00:00:00,339,2023-10-01 00:00:00,2023-08-02 00:00:00
__import__.stock_production_lot_MG8DCQQ0_8012505,__import__.product_8012505,MG8DCQQ0,2023-11-30 00:00:00,341,2023-10-31 00:00:00,2023-09-01 00:00:00
__import__.stock_production_lot_MH8DCCQ0_8012356,__import__.product_8012356,MH8DCCQ0,2023-12-31 00:00:00,210,2023-12-01 00:00:00,2023-10-02 00:00:00
__import__.stock_production_lot_MH8BJJQ0_8012379,__import__.product_8012379,MH8BJJQ0,2023-12-31 00:00:00,471,2023-12-01 00:00:00,2023-10-02 00:00:00
__import__.stock_production_lot_MJ8DKTQ0_8012296,__import__.product_8012296,MJ8DKTQ0,2024-01-31 00:00:00,819,2024-01-01 00:00:00,2023-11-02 00:00:00
